jobID,skill,rating
"Credit.Authorizers,.Checkers,.and.Clerks",Active Learning,3
Customer.Service.Representatives,Active Learning,2.88
"Eligibility.Interviewers,.Government.Programs",Active Learning,3
File.Clerks,Active Learning,2.25
"Hotel,.Motel,.and.Resort.Desk.Clerks",Active Learning,2.25
"Interviewers,.Except.Eligibility.and.Loan",Active Learning,3
"Library.Assistants,.Clerical",Active Learning,2.12
Loan.Interviewers.and.Clerks,Active Learning,3.5
New.Accounts.Clerks,Active Learning,2.62
Order.Clerks,Active Learning,3
"Human.Resources.Assistants,.Except.Payroll.and.Timekeeping",Active Learning,3.12
Receptionists.and.Information.Clerks,Active Learning,2.38
Reservation.and.Transportation.Ticket.Agents.and.Travel.Clerks,Active Learning,3
Cargo.and.Freight.Agents,Active Learning,2.75
Freight.Forwarders,Active Learning,3.12
Couriers.and.Messengers,Active Learning,2.25
Public.Safety.Telecommunicators,Active Learning,3
"Dispatchers,.Except.Police,.Fire,.and.Ambulance",Active Learning,2.88
"Meter.Readers,.Utilities",Active Learning,2.12
Postal.Service.Clerks,Active Learning,2
Postal.Service.Mail.Carriers,Active Learning,2
"Postal.Service.Mail.Sorters,.Processors,.and.Processing.Machine.Operators",Active Learning,2
"Production,.Planning,.and.Expediting.Clerks",Active Learning,2.88
"Shipping,.Receiving,.and.Inventory.Clerks",Active Learning,2.12
"Weighers,.Measurers,.Checkers,.and.Samplers,.Recordkeeping",Active Learning,2.75
Executive.Secretaries.and.Executive.Administrative.Assistants,Active Learning,3.12
Legal.Secretaries.and.Administrative.Assistants,Active Learning,2.75
Medical.Secretaries.and.Administrative.Assistants,Active Learning,2.25
"Secretaries.and.Administrative.Assistants,.Except.Legal,.Medical,.and.Executive",Active Learning,3
Data.Entry.Keyers,Active Learning,2.12
Word.Processors.and.Typists,Active Learning,2
Desktop.Publishers,Active Learning,3
Insurance.Claims.and.Policy.Processing.Clerks,Active Learning,2.62
"Mail.Clerks.and.Mail.Machine.Operators,.Except.Postal.Service",Active Learning,2.12
"Office.Clerks,.General",Active Learning,2.75
"Office.Machine.Operators,.Except.Computer",Active Learning,2.62
Proofreaders.and.Copy.Markers,Active Learning,2.38
Statistical.Assistants,Active Learning,3.75
"First-Line.Supervisors.of.Farming,.Fishing,.and.Forestry.Workers",Active Learning,3.31
Agricultural.Inspectors,Active Learning,3.38
Animal.Breeders,Active Learning,2.75
"Graders.and.Sorters,.Agricultural.Products",Active Learning,1.5
Agricultural.Equipment.Operators,Active Learning,1.88
"Farmworkers.and.Laborers,.Crop,.Nursery,.and.Greenhouse",Active Learning,2.31
"Farmworkers,.Farm,.Ranch,.and.Aquacultural.Animals",Active Learning,2.38
Fishing.and.Hunting.Workers,Active Learning,2.19
Forest.and.Conservation.Workers,Active Learning,2.62
Fallers,Active Learning,2
Logging.Equipment.Operators,Active Learning,2.12
Log.Graders.and.Scalers,Active Learning,2.75
First-Line.Supervisors.of.Construction.Trades.and.Extraction.Workers,Active Learning,3.12
Solar.Energy.Installation.Managers,Active Learning,3.25
Boilermakers,Active Learning,3
Brickmasons.and.Blockmasons,Active Learning,2.12
Stonemasons,Active Learning,2.62
Carpenters,Active Learning,2.75
Carpet.Installers,Active Learning,2.12
"Floor.Layers,.Except.Carpet,.Wood,.and.Hard.Tiles",Active Learning,2.5
Floor.Sanders.and.Finishers,Active Learning,2.25
Tile.and.Stone.Setters,Active Learning,2.5
Cement.Masons.and.Concrete.Finishers,Active Learning,1.75
Terrazzo.Workers.and.Finishers,Active Learning,2.12
Construction.Laborers,Active Learning,2.12
"Paving,.Surfacing,.and.Tamping.Equipment.Operators",Active Learning,2.12
Pile.Driver.Operators,Active Learning,2
Operating.Engineers.and.Other.Construction.Equipment.Operators,Active Learning,2.62
Drywall.and.Ceiling.Tile.Installers,Active Learning,2
Tapers,Active Learning,2
Electricians,Active Learning,3.25
Glaziers,Active Learning,2.12
"Insulation.Workers,.Floor,.Ceiling,.and.Wall",Active Learning,2.12
"Insulation.Workers,.Mechanical",Active Learning,2.75
"Painters,.Construction.and.Maintenance",Active Learning,2.25
Paperhangers,Active Learning,1.75
Pipelayers,Active Learning,2.12
"Plumbers,.Pipefitters,.and.Steamfitters",Active Learning,3
Solar.Thermal.Installers.and.Technicians,Active Learning,3.12
Plasterers.and.Stucco.Masons,Active Learning,2.12
Reinforcing.Iron.and.Rebar.Workers,Active Learning,1.88
Roofers,Active Learning,2.38
Sheet.Metal.Workers,Active Learning,2.38
Structural.Iron.and.Steel.Workers,Active Learning,3
Solar.Photovoltaic.Installers,Active Learning,3
"Helpers--Brickmasons,.Blockmasons,.Stonemasons,.and.Tile.and.Marble.Setters",Active Learning,2.12
Helpers--Carpenters,Active Learning,2.12
Helpers--Electricians,Active Learning,2.38
"Helpers--Painters,.Paperhangers,.Plasterers,.and.Stucco.Masons",Active Learning,2
"Helpers--Pipelayers,.Plumbers,.Pipefitters,.and.Steamfitters",Active Learning,1.88
Helpers--Roofers,Active Learning,2.12
Construction.and.Building.Inspectors,Active Learning,3.12
Energy.Auditors,Active Learning,3.25
Elevator.and.Escalator.Installers.and.Repairers,Active Learning,3
Fence.Erectors,Active Learning,1.88
Hazardous.Materials.Removal.Workers,Active Learning,3
Highway.Maintenance.Workers,Active Learning,2.12
Rail-Track.Laying.and.Maintenance.Equipment.Operators,Active Learning,2.38
Septic.Tank.Servicers.and.Sewer.Pipe.Cleaners,Active Learning,2.62
Segmental.Pavers,Active Learning,2.5
Weatherization.Installers.and.Technicians,Active Learning,2.88
"Derrick.Operators,.Oil.and.Gas",Active Learning,2.62
"Rotary.Drill.Operators,.Oil.and.Gas",Active Learning,3
"Service.Unit.Operators,.Oil.and.Gas",Active Learning,3
"Excavating.and.Loading.Machine.and.Dragline.Operators,.Surface.Mining",Active Learning,2.88
"Earth.Drillers,.Except.Oil.and.Gas",Active Learning,2.25
"Explosives.Workers,.Ordnance.Handling.Experts,.and.Blasters",Active Learning,3.12
Continuous.Mining.Machine.Operators,Active Learning,2.5
"Roof.Bolters,.Mining",Active Learning,2.88
"Loading.and.Moving.Machine.Operators,.Underground.Mining",Active Learning,1.75
"Rock.Splitters,.Quarry",Active Learning,2.12
"Roustabouts,.Oil.and.Gas",Active Learning,2.38
Helpers--Extraction.Workers,Active Learning,2.62
"First-Line.Supervisors.of.Mechanics,.Installers,.and.Repairers",Active Learning,3.75
"Computer,.Automated.Teller,.and.Office.Machine.Repairers",Active Learning,3
"Radio,.Cellular,.and.Tower.Equipment.Installers.and.Repairers",Active Learning,2.75
"Telecommunications.Equipment.Installers.and.Repairers,.Except.Line.Installers",Active Learning,3
Avionics.Technicians,Active Learning,3.12
"Electric.Motor,.Power.Tool,.and.Related.Repairers",Active Learning,3.12
"Electrical.and.Electronics.Installers.and.Repairers,.Transportation.Equipment",Active Learning,2.38
"Electrical.and.Electronics.Repairers,.Commercial.and.Industrial.Equipment",Active Learning,3
"Electrical.and.Electronics.Repairers,.Powerhouse,.Substation,.and.Relay",Active Learning,3
"Electronic.Equipment.Installers.and.Repairers,.Motor.Vehicles",Active Learning,2.38
Audiovisual.Equipment.Installers.and.Repairers,Active Learning,3.12
Security.and.Fire.Alarm.Systems.Installers,Active Learning,3
Aircraft.Mechanics.and.Service.Technicians,Active Learning,3.12
Automotive.Body.and.Related.Repairers,Active Learning,2.25
Automotive.Glass.Installers.and.Repairers,Active Learning,2.38
Automotive.Service.Technicians.and.Mechanics,Active Learning,3
Bus.and.Truck.Mechanics.and.Diesel.Engine.Specialists,Active Learning,3
Farm.Equipment.Mechanics.and.Service.Technicians,Active Learning,3
"Mobile.Heavy.Equipment.Mechanics,.Except.Engines",Active Learning,3
Rail.Car.Repairers,Active Learning,2.75
Motorboat.Mechanics.and.Service.Technicians,Active Learning,2.25
Motorcycle.Mechanics,Active Learning,3.12
Outdoor.Power.Equipment.and.Other.Small.Engine.Mechanics,Active Learning,2.75
Bicycle.Repairers,Active Learning,2.5
Recreational.Vehicle.Service.Technicians,Active Learning,3.12
Tire.Repairers.and.Changers,Active Learning,2
Mechanical.Door.Repairers,Active Learning,2.25
"Control.and.Valve.Installers.and.Repairers,.Except.Mechanical.Door",Active Learning,3
"Heating,.Air.Conditioning,.and.Refrigeration.Mechanics.and.Installers",Active Learning,3.06
Home.Appliance.Repairers,Active Learning,2.25
Industrial.Machinery.Mechanics,Active Learning,3.12
"Maintenance.Workers,.Machinery",Active Learning,2.12
Millwrights,Active Learning,3.12
"Refractory.Materials.Repairers,.Except.Brickmasons",Active Learning,2.12
Electrical.Power-Line.Installers.and.Repairers,Active Learning,3
Telecommunications.Line.Installers.and.Repairers,Active Learning,2.62
Camera.and.Photographic.Equipment.Repairers,Active Learning,3.12
Medical.Equipment.Repairers,Active Learning,3.25
Musical.Instrument.Repairers.and.Tuners,Active Learning,3
Watch.and.Clock.Repairers,Active Learning,2.25
"Maintenance.and.Repair.Workers,.General",Active Learning,3.12
Wind.Turbine.Service.Technicians,Active Learning,3.12
"Coin,.Vending,.and.Amusement.Machine.Servicers.and.Repairers",Active Learning,2.12
Commercial.Divers,Active Learning,3.12
Locksmiths.and.Safe.Repairers,Active Learning,2.88
Manufactured.Building.and.Mobile.Home.Installers,Active Learning,3
Riggers,Active Learning,2.25
Signal.and.Track.Switch.Repairers,Active Learning,3
"Helpers--Installation,.Maintenance,.and.Repair.Workers",Active Learning,2.5
Geothermal.Technicians,Active Learning,3
First-Line.Supervisors.of.Production.and.Operating.Workers,Active Learning,3.12
"Aircraft.Structure,.Surfaces,.Rigging,.and.Systems.Assemblers",Active Learning,3
"Coil.Winders,.Tapers,.and.Finishers",Active Learning,1.88
Electrical.and.Electronic.Equipment.Assemblers,Active Learning,2.75
Electromechanical.Equipment.Assemblers,Active Learning,2.12
Engine.and.Other.Machine.Assemblers,Active Learning,2.25
Structural.Metal.Fabricators.and.Fitters,Active Learning,1.62
Fiberglass.Laminators.and.Fabricators,Active Learning,2.75
Timing.Device.Assemblers.and.Adjusters,Active Learning,2.25
Team.Assemblers,Active Learning,2.12
Bakers,Active Learning,3
Butchers.and.Meat.Cutters,Active Learning,2.12
"Meat,.Poultry,.and.Fish.Cutters.and.Trimmers",Active Learning,2.25
Slaughterers.and.Meat.Packers,Active Learning,1.5
"Food.and.Tobacco.Roasting,.Baking,.and.Drying.Machine.Operators.and.Tenders",Active Learning,2.62
Food.Batchmakers,Active Learning,2.12
Food.Cooking.Machine.Operators.and.Tenders,Active Learning,2.38
"Extruding.and.Drawing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.25
"Forging.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.12
"Rolling.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,3
"Cutting,.Punching,.and.Press.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.25
"Drilling.and.Boring.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.38
"Grinding,.Lapping,.Polishing,.and.Buffing.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.25
"Lathe.and.Turning.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2
"Milling.and.Planing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.5
Machinists,Active Learning,2.88
Metal-Refining.Furnace.Operators.and.Tenders,Active Learning,2.12
"Pourers.and.Casters,.Metal",Active Learning,2.12
"Model.Makers,.Metal.and.Plastic",Active Learning,2.88
"Patternmakers,.Metal.and.Plastic",Active Learning,2.25
Foundry.Mold.and.Coremakers,Active Learning,1.75
"Molding,.Coremaking,.and.Casting.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.25
"Multiple.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.88
Tool.and.Die.Makers,Active Learning,3.12
"Welders,.Cutters,.Solderers,.and.Brazers",Active Learning,2.19
"Welding,.Soldering,.and.Brazing.Machine.Setters,.Operators,.and.Tenders",Active Learning,2
"Heat.Treating.Equipment.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.62
"Layout.Workers,.Metal.and.Plastic",Active Learning,2.62
"Plating.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Active Learning,2.12
"Tool.Grinders,.Filers,.and.Sharpeners",Active Learning,2.62
Prepress.Technicians.and.Workers,Active Learning,3
Printing.Press.Operators,Active Learning,2.88
Print.Binding.and.Finishing.Workers,Active Learning,2.38
Laundry.and.Dry-Cleaning.Workers,Active Learning,2.12
"Pressers,.Textile,.Garment,.and.Related.Materials",Active Learning,1.5
Sewing.Machine.Operators,Active Learning,1.88
Shoe.and.Leather.Workers.and.Repairers,Active Learning,1.75
Shoe.Machine.Operators.and.Tenders,Active Learning,1.75
"Sewers,.Hand",Active Learning,2.12
"Tailors,.Dressmakers,.and.Custom.Sewers",Active Learning,2.62
Textile.Bleaching.and.Dyeing.Machine.Operators.and.Tenders,Active Learning,2
"Textile.Cutting.Machine.Setters,.Operators,.and.Tenders",Active Learning,2
"Textile.Knitting.and.Weaving.Machine.Setters,.Operators,.and.Tenders",Active Learning,1.5
"Textile.Winding,.Twisting,.and.Drawing.Out.Machine.Setters,.Operators,.and.Tenders",Active Learning,2.12
"Extruding.and.Forming.Machine.Setters,.Operators,.and.Tenders,.Synthetic.and.Glass.Fibers",Active Learning,2.62
Fabric.and.Apparel.Patternmakers,Active Learning,3
Upholsterers,Active Learning,2.88
Cabinetmakers.and.Bench.Carpenters,Active Learning,2.75
Furniture.Finishers,Active Learning,2.75
"Model.Makers,.Wood",Active Learning,2.62
"Patternmakers,.Wood",Active Learning,2.5
"Sawing.Machine.Setters,.Operators,.and.Tenders,.Wood",Active Learning,2
"Woodworking.Machine.Setters,.Operators,.and.Tenders,.Except.Sawing",Active Learning,2.12
Nuclear.Power.Reactor.Operators,Active Learning,3.12
Power.Distributors.and.Dispatchers,Active Learning,3
Power.Plant.Operators,Active Learning,3
Biomass.Plant.Technicians,Active Learning,3
Hydroelectric.Plant.Technicians,Active Learning,3.12
Stationary.Engineers.and.Boiler.Operators,Active Learning,2.62
Water.and.Wastewater.Treatment.Plant.and.System.Operators,Active Learning,3.12
Chemical.Plant.and.System.Operators,Active Learning,3
Gas.Plant.Operators,Active Learning,3.12
"Petroleum.Pump.System.Operators,.Refinery.Operators,.and.Gaugers",Active Learning,3.25
Biofuels.Processing.Technicians,Active Learning,2.75
Chemical.Equipment.Operators.and.Tenders,Active Learning,2.88
"Separating,.Filtering,.Clarifying,.Precipitating,.and.Still.Machine.Setters,.Operators,.and.Tenders",Active Learning,2.88
"Crushing,.Grinding,.and.Polishing.Machine.Setters,.Operators,.and.Tenders",Active Learning,2.88
"Grinding.and.Polishing.Workers,.Hand",Active Learning,2.25
"Mixing.and.Blending.Machine.Setters,.Operators,.and.Tenders",Active Learning,2.88
"Cutters.and.Trimmers,.Hand",Active Learning,2
"Cutting.and.Slicing.Machine.Setters,.Operators,.and.Tenders",Active Learning,2
"Extruding,.Forming,.Pressing,.and.Compacting.Machine.Setters,.Operators,.and.Tenders",Active Learning,2.12
"Furnace,.Kiln,.Oven,.Drier,.and.Kettle.Operators.and.Tenders",Active Learning,2.38
"Inspectors,.Testers,.Sorters,.Samplers,.and.Weighers",Active Learning,2.38
Jewelers.and.Precious.Stone.and.Metal.Workers,Active Learning,2.69
Gem.and.Diamond.Workers,Active Learning,2.62
